001, 02, 0.008334424858273107, 29, 0.008968973498741659, 23, 0.009256744790637933, 43, 0.009298779470833208, 13, 0.009339043989073334, 26, 0.009392144646495933, 05, 0.00948965767302263, 11, 0.00977864027062954, 09, 0.010328386085590715, 08, 0.010503820366212583, 22, 0.010699301191162287, 19, 0.010965236785251745, 17, 0.01127979579189055, 14, 0.01142507593209863, 28, 0.011479862567900236, 33, 0.011716363463351004, 18, 0.012183426159988344, 01, 0.012217392556231735, 16, 0.013073861110236286, 37, 0.015178171592680478, 27, 0.02229927983198287, 15, 0.022744200556550638, 40, 0.02283155920974554, 10, 0.022927055411846312, 36, 0.023121703389965623, 21, 0.023873018420098226, 41, 0.025920902924535274, 06, 0.026044756393368507, 12, 0.026119799279215598, 20, 0.02618265178738575, 38, 0.026432985682629473, 45, 0.026616967573409846, 44, 0.02726008799481005, 24, 0.02783903553599781, 34, 0.028047938178724006, 42, 0.03176817876736718, 03, 0.03238830796240472, 31, 0.03254450768402938, 35, 0.03634145353565552, 32, 0.0400491709493137, 07, 0.04435925777763318, 25, 0.045290457386551776, 04, 0.04725559734851823, 30, 0.04733483705477581, 39, 0.049497186563182805
002, 39, 0.0096481186588622, 20, 0.009875975019893169, 34, 0.010186244936204524, 29, 0.010960481783741262, 26, 0.010991314153928407, 18, 0.010995038747893883, 28, 0.01108350140875776, 42, 0.011190826998706651, 23, 0.011702404217398552, 10, 0.011948344261715602, 22, 0.0119863253393902, 06, 0.01201580404456714, 21, 0.012111683678715844, 31, 0.012937661678130666, 32, 0.012939970805407907, 24, 0.013184284477849662, 30, 0.013224965237521778, 12, 0.01358661933581551, 13, 0.014079694393889897, 01, 0.01471909594384281, 17, 0.01762693507945584, 27, 0.01831749478401669, 05, 0.01843018349102819, 02, 0.019502694494727666, 08, 0.020305376005121355, 33, 0.020679001703621625, 40, 0.021337689112530346, 16, 0.024131310299923648, 41, 0.02536034570017697, 38, 0.025938792403186372, 04, 0.02759480166216659, 45, 0.02766675785298898, 14, 0.02899116095105057, 36, 0.029596422792998574, 25, 0.03259069378752625, 09, 0.033093899246260834, 19, 0.0366383755778266, 35, 0.03696782274806298, 43, 0.0370551611262784, 07, 0.037496641768515936, 37, 0.03979857405888179, 11, 0.04147299094079774, 15, 0.04194739753820929, 44, 0.04424285056426201, 03, 0.05384827118815141
003, 25, 0.00880451050764677, 45, 0.010667277883423379, 04, 0.011674897142272468, 10, 0.01239068607294591, 19, 0.01269527766548815, 31, 0.012729592816431216, 40, 0.012742165771530742, 24, 0.012949231692373133, 39, 0.012949761422443572, 14, 0.013211174622506351, 43, 0.013332535887691664, 09, 0.014275616457620573, 30, 0.015140343493584842, 36, 0.015390380665175923, 03, 0.015463407040783007, 26, 0.01600393587423793, 06, 0.01630166855113281, 41, 0.017161474162736362, 28, 0.017479008267345546, 01, 0.017992207969374865, 34, 0.01835786893286317, 33, 0.02075432825311688, 07, 0.021418944197883608, 16, 0.021821475206656168, 21, 0.021849077291191232, 44, 0.02287260416552384, 12, 0.02293817498202021, 23, 0.024213050799760903, 11, 0.025274706339465627, 32, 0.02530789453825724, 20, 0.026248740046567857, 27, 0.02684418253524296, 29, 0.02911082207503753, 13, 0.03019342545741714, 08, 0.030409007294408135, 37, 0.030551746868890096, 18, 0.030774130792920146, 35, 0.03209766225639979, 02, 0.03229519480572425, 05, 0.03305355584732625, 22, 0.03330802013927809, 15, 0.035156696672743924, 42, 0.035406717063341454, 17, 0.04210965433064065, 38, 0.04827716514057804
004, 05, 0.01071417071834904, 06, 0.011685679648135756, 17, 0.011985973213306652, 21, 0.01259780595896973, 36, 0.012609132973120413, 29, 0.012759611200252112, 19, 0.013163493870873764, 33, 0.013203297630807664, 24, 0.013389104330355703, 11, 0.013410408890083398, 20, 0.013715482176135494, 13, 0.01381974353365939, 45, 0.015310926520775625, 38, 0.015329646363600067, 04, 0.015356362417765869, 03, 0.016061853843758096, 41, 0.016218887498811358, 37, 0.016348890686210583, 32, 0.016559717706097703, 23, 0.017418303694452283, 26, 0.018448323397884766, 34, 0.01884470519288731, 44, 0.020223778451691016, 40, 0.0214347154152137, 12, 0.02194681864424978, 01, 0.022626202583714054, 43, 0.025608226193648696, 18, 0.025748422972614333, 39, 0.025785877201552638, 09, 0.02593108090027434, 16, 0.026167116148217495, 22, 0.02654352347694808, 28, 0.02696055132226924, 42, 0.027079036282530722, 25, 0.028698322157243075, 07, 0.029788306843362547, 15, 0.030441938119616978, 30, 0.031495705823269875, 27, 0.03396896463739021, 08, 0.03468399515787967, 31, 0.03570668115224182, 35, 0.03963949554790001, 10, 0.039668812283673534, 02, 0.0401488484896243, 14, 0.04075205872858115
005, 06, 0.009591468044852338, 05, 0.010220412024754441, 33, 0.010458545216298545, 31, 0.010635786123927548, 01, 0.010900955987840638, 09, 0.011294361945584329, 38, 0.011412213476447315, 42, 0.011679320473612548, 03, 0.011778785327675057, 11, 0.011815622277605955, 12, 0.011854263770812085, 45, 0.011952055675810237, 25, 0.012067616349738164, 35, 0.012449877984686502, 26, 0.01249967700713129, 40, 0.01337170804984734, 08, 0.013511736911540262, 43, 0.014181513508317653, 21, 0.014209105190667513, 24, 0.014432667783358583, 34, 0.020595131295066113, 28, 0.023914256102419925, 17, 0.023926923296685654, 07, 0.025432992523078846, 10, 0.025567376741891065, 13, 0.025669516220558894, 39, 0.026631204613033435, 37, 0.02667647829540196, 22, 0.027236400935181943, 18, 0.0273106940984422, 04, 0.02753157308567826, 23, 0.02760854793984255, 14, 0.027882277166372534, 36, 0.028344870969261495, 19, 0.028696706919904072, 20, 0.029368655810997322, 16, 0.029793175677369627, 30, 0.03106970328236555, 29, 0.033392862902506995, 32, 0.0341458875574229, 02, 0.03499903333092016, 44, 0.03816489682347405, 41, 0.039077476705664464, 27, 0.043883359328305276, 15, 0.05276230524764664
006, 12, 0.009447873049038422, 18, 0.009655374081546812, 22, 0.009756547950543572, 26, 0.01080165507586996, 36, 0.010987606147886058, 09, 0.011867758585843088, 37, 0.011911241827911007, 08, 0.012279019785547128, 32, 0.012382153913730376, 29, 0.01240516945177623, 13, 0.012953622770773441, 38, 0.013022535269712154, 07, 0.013038687426887014, 06, 0.013114996705233712, 44, 0.013434599093810009, 14, 0.01386624070796421, 42, 0.014014183596774017, 34, 0.015673462823620483, 39, 0.015745646103777263, 17, 0.018540287536398456, 43, 0.019536425379624165, 23, 0.02144850256795168, 35, 0.021681695559401158, 03, 0.021786674999499638, 40, 0.022321224771513923, 31, 0.022598539514626537, 30, 0.02287777423165298, 45, 0.023241918377392413, 19, 0.023307605110757215, 20, 0.02361032550390212, 27, 0.02487296371927006, 15, 0.026346025595508422, 11, 0.026597247310731827, 10, 0.027243891158768907, 01, 0.02728601192677657, 04, 0.02798577072861537, 05, 0.030878459937073225, 25, 0.03156302991427423, 21, 0.037879724077362266, 24, 0.038396688426546956, 28, 0.039152932040657056, 02, 0.04006240668029819, 16, 0.04397160077836867, 33, 0.04936306549290878, 41, 0.05109083429187413
007, 08, 0.009502808949972168, 10, 0.009957775485453945, 02, 0.01049694263949884, 44, 0.010564591265314532, 18, 0.01097167139139166, 37, 0.011830708227782935, 35, 0.012340561705732039, 16, 0.012570127402525545, 12, 0.012603827330150025, 41, 0.012831660500980049, 11, 0.012975342387820773, 34, 0.01300657215544397, 05, 0.013198025009907483, 15, 0.01322393075252147, 09, 0.013425868220142814, 39, 0.013746057779990141, 43, 0.014181926257261739, 36, 0.01492926637056646, 13, 0.015117047150119965, 22, 0.015512018360685458, 25, 0.018374938578316617, 38, 0.019724396023076615, 23, 0.020541054157687925, 26, 0.020644315763669784, 40, 0.021198750036800985, 32, 0.02154283811191095, 21, 0.022601485472067258, 28, 0.023435454121893167, 27, 0.02378464799851906, 04, 0.02437113952228706, 42, 0.02649442209465059, 33, 0.026654669331848044, 17, 0.026904369153083942, 45, 0.02972380423466383, 24, 0.030530785055761615, 31, 0.03167963621323765, 01, 0.03234765087781594, 03, 0.03251798362556068, 19, 0.03329394488061428, 20, 0.03523237834993974, 30, 0.03621004473988782, 29, 0.04049364601690241, 06, 0.04202146198477336, 14, 0.05015759006815002, 07, 0.05653186424361866
008, 08, 0.012518266122618917, 11, 0.013348947306480605, 25, 0.013412433195952825, 29, 0.014233177695228312, 20, 0.01436532665433502, 18, 0.014368179947577593, 37, 0.014475464085111318, 30, 0.014630210242702025, 35, 0.014777211086307966, 05, 0.015075507175998353, 36, 0.01516777334236867, 24, 0.01582859077033109, 44, 0.015930930145630146, 41, 0.016227346932278796, 12, 0.016297494505159736, 03, 0.01636643145195386, 45, 0.016547736451999317, 09, 0.016560826161012978, 40, 0.016854911412073965, 27, 0.017058629614273596, 34, 0.01819955186035362, 38, 0.01832933378322136, 19, 0.019015584996134507, 02, 0.020656093750284554, 01, 0.02078628444558903, 10, 0.021131470068680182, 06, 0.021199687804784498, 32, 0.02164026196366018, 16, 0.022000583923865624, 31, 0.022423242134353327, 42, 0.02304417560787331, 28, 0.023712690545028853, 15, 0.02395501915756872, 23, 0.023986696744682554, 04, 0.025330223128178234, 07, 0.02554270752335417, 22, 0.026838204798552152, 21, 0.02725973370559452, 26, 0.02849202553152404, 43, 0.029141083289735446, 33, 0.04067033191077113, 14, 0.0413117388584446, 39, 0.047060233071706085, 13, 0.051183175423482004, 17, 0.053044471673181846
009, 08, 0.009164543779126335, 13, 0.009540152941852434, 37, 0.01002590016226047, 19, 0.011197998194853568, 25, 0.011327067657678033, 12, 0.011527169301895334, 01, 0.012047248011069907, 41, 0.012068166198348697, 33, 0.012900204031686756, 42, 0.013100791703894795, 35, 0.01333603159664636, 24, 0.013456098710484352, 45, 0.013976151274319388, 30, 0.014024046287630772, 21, 0.015140810816791457, 07, 0.01543067628673597, 09, 0.015706144710638022, 29, 0.015889306337719445, 06, 0.016533372349245033, 15, 0.016754928115033967, 18, 0.01786590160881723, 03, 0.01838305763709121, 44, 0.02420661134562314, 34, 0.0244908045546689, 05, 0.025066639742278966, 20, 0.0252606867372508, 31, 0.025570958767654913, 39, 0.026006710105753388, 32, 0.026271593494984855, 27, 0.02665567302778024, 38, 0.027173634826209485, 10, 0.027784803659612545, 16, 0.027946480598345775, 14, 0.029152488347775427, 04, 0.029443571287960983, 22, 0.02960140600981585, 40, 0.031821833211803555, 36, 0.032849732590955166, 26, 0.032902832474298954, 43, 0.03499274669218505, 28, 0.03512968398193112, 02, 0.03620827031807399, 17, 0.03652218870699286, 11, 0.041862111095650155, 23, 0.04368277070857424
010, 37, 0.00760518988011931, 41, 0.0077765852528822186, 27, 0.007947817742143011, 33, 0.008460434049683583, 07, 0.008663071019282249, 14, 0.00867594791135451, 43, 0.008746097838578637, 04, 0.008832225934117845, 34, 0.009061306821106774, 06, 0.00918734869688611, 36, 0.00927911307352586, 42, 0.009328765318597596, 10, 0.009892402646167841, 16, 0.009973910738360627, 13, 0.01009744420495036, 40, 0.010658176683769482, 45, 0.010755584417543968, 30, 0.012689083921294685, 12, 0.013013352200409462, 17, 0.013914413920668707, 44, 0.014253269985834259, 39, 0.015063009336429855, 26, 0.015817314385707597, 32, 0.016719912608164716, 28, 0.017361869740342074, 25, 0.018900476024806972, 22, 0.019340243368813112, 23, 0.019522053213442917, 35, 0.019868347057607844, 38, 0.02026707019638883, 08, 0.02381243152564051, 20, 0.025545857319008602, 11, 0.026402321544154637, 29, 0.02759421437077962, 21, 0.02836121344913893, 15, 0.028387146598862083, 31, 0.030536200586035196, 05, 0.030695616870702293, 09, 0.034531641216193995, 18, 0.03702195994597815, 02, 0.0557253515204225, 03, 0.05670798421835739, 01, 0.06983584696370723, 24, 0.07384968407207029, 19, 0.07932069160996752
